"NEWSUID","NoSoilComp","DomFAO_Name","DomFAO_Prop","PropSynthProf","SoilMapUnit","SOIL1","PROP1","PRID1","SOIL2","PROP2","PRID2","SOIL3","PROP3","PRID3","SOIL4","PROP4","PRID4","SOIL5","PROP5","PRID5","SOIL6","PROP6","PRID6","SOIL7","PROP7","PRID7","SOIL8","PROP8","PRID8","SOIL9","PROP9","PRID9","SOIL10","PROP10","PRID10","WATE"
"WD20004993",3,"RG",60,0,"RGc2LPq4LVh5/B","RGc",60,"RGc/B","LPq",30,"LPq/B","LVh",10,"LVh/B",,,,,,,,,,,,,,,,,,,,,,
"WD20004994",3,"RG",60,0,"RGc2LPq4LVh5/B","RGc",60,"RGc/B","LPq",30,"LPq/B","LVh",10,"LVh/B",,,,,,,,,,,,,,,,,,,,,,
"WD20004995",3,"RG",60,0,"RGc2LPq4LVh5/B","RGc",60,"RGc/B","LPq",30,"LPq/B","LVh",10,"LVh/B",,,,,,,,,,,,,,,,,,,,,,
"WD20004996",4,"RG",50,0,"RGc3SNm4KSl4SC5/B","RGc",50,"RGc/B","SNm",20,"SNm/B","KSl",20,"KSl/B","SC",10,"SC/B",,,,,,,,,,,,,,,,,,,
"WD20005003",1,"RG",100,0,"RGe1/B","RGe",100,"RGe/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20005012",4,"RG",70,0,"RGe3RGc4CHh4CHl5/B","RGe",50,"RGe/B","RGc",20,"RGc/B","CHh",20,"CHh/B","CHl",10,"CHl/B",,,,,,,,,,,,,,,,,,,
"WD20005015",2,"RG",100,0,"RGe2RGc4/B","RGe",70,"RGe/B","RGc",30,"RGc/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20005018",2,"RG",80,0,"RGe1LVh4/B","RGe",80,"RGe/B","LVh",20,"LVh/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20005024",2,"SN",70,0,"SNh2KSl4/B","SNh",70,"SNh/B","KSl",30,"KSl/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20005025",3,"SN",60,0,"SNh2GLm4LVh5/B","SNh",60,"SNh/B","GLm",30,"GLm/B","LVh",10,"LVh/B",,,,,,,,,,,,,,,,,,,,,,
"WD20005026",3,"SN",60,0,"SNh2GLm4FLe5/B","SNh",60,"SNh/B","GLm",30,"GLm/B","FLe",10,"FLe/B",,,,,,,,,,,,,,,,,,,,,,
"WD20005035",2,"VR",70,0,"VR2RGc4/B","VR",70,"VR/B","RGc",30,"RGc/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20005045",3,"RG",60,0,"RGc2KSk4FLe5/B","RGc",60,"RGc/B","KSk",30,"KSk/B","FLe",10,"FLe/B",,,,,,,,,,,,,,,,,,,,,,
"WD20005046",1,"RG",100,0,"RGc1/B","RGc",100,"RGc/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20005048",3,"RG",60,0,"RGc2KSh4GLm5/B","RGc",60,"RGc/B","KSh",30,"KSh/B","GLm",10,"GLm/B",,,,,,,,,,,,,,,,,,,,,,
"WD20005049",2,"CL",70,0,"CLh2RGc4/B","CLh",70,"CLh/B","RGc",30,"RGc/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20005057",3,"LV",60,0,"LVh2RGc4KSl5/B","LVh",60,"LVh/B","RGc",30,"RGc/B","KSl",10,"KSl/B",,,,,,,,,,,,,,,,,,,,,,
"WD20005058",3,"LV",60,0,"LVh2RGc4LPq5/B","LVh",60,"LVh/B","RGc",30,"RGc/B","LPq",10,"LPq/B",,,,,,,,,,,,,,,,,,,,,,
"WD20005059",4,"LV",50,0,"LVh3RGc4LPq4SCh5/B","LVh",50,"LVh/B","RGc",20,"RGc/B","LPq",20,"LPq/B","SCh",10,"SCh/B",,,,,,,,,,,,,,,,,,,
"WD20005060",3,"LV",60,0,"LVh2RGc4KSl4/B","LVh",60,"LVh/B","RGc",20,"RGc/B","KSl",20,"KSl/B",,,,,,,,,,,,,,,,,,,,,,
"WD20005061",4,"LV",50,0,"LVh3SNh4RGc4SCh5/B","LVh",50,"LVh/B","SNh",20,"SNh/B","RGc",20,"RGc/B","SCh",10,"SCh/B",,,,,,,,,,,,,,,,,,,
"WD20005063",3,"LV",60,0,"LVh2LPq4KSh5/B","LVh",60,"LVh/B","LPq",30,"LPq/B","KSh",10,"KSh/B",,,,,,,,,,,,,,,,,,,,,,
"WD20005065",2,"LV",90,0,"LVh1RGc5/B","LVh",90,"LVh/B","RGc",10,"RGc/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20005070",3,"RG",60,0,"RGc2FLe4CLh5/B","RGc",60,"RGc/B","FLe",30,"FLe/B","CLh",10,"CLh/B",,,,,,,,,,,,,,,,,,,,,,
"WD20005071",2,"RG",90,0,"RGc1CLh5/B","RGc",90,"RGc/B","CLh",10,"CLh/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20005072",2,"RG",80,0,"RGc1CLh4/B","RGc",80,"RGc/B","CLh",20,"CLh/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20005073",4,"RG",50,0,"RGc3LPq4CLh4FLe5/B","RGc",50,"RGc/B","LPq",20,"LPq/B","CLh",20,"CLh/B","FLe",10,"FLe/B",,,,,,,,,,,,,,,,,,,
"WD20005074",3,"CL",60,0,"CLh2RG4RGc5/B","CLh",60,"CLh/B","RG",30,"RG/B","RGc",10,"RGc/B",,,,,,,,,,,,,,,,,,,,,,
"WD20005075",4,"DS",50,0,"DS3CLh4RGc5GY5/B","DS",50,"DS/B","CLh",30,"CLh/B","RGc",15,"RGc/B","GY",5,"GY/B",,,,,,,,,,,,,,,,,,,
"WD20005076",2,"CL",70,0,"CLh2LPq4/B","CLh",70,"CLh/B","LPq",30,"LPq/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20005077",3,"CL",60,0,"CLh2LPq4RGc5/B","CLh",60,"CLh/B","LPq",30,"LPq/B","RGc",10,"RGc/B",,,,,,,,,,,,,,,,,,,,,,
"WD20005078",4,"CL",50,0,"CLh3RGc4LPq4FLe5/B","CLh",50,"CLh/B","RGc",20,"RGc/B","LPq",20,"LPq/B","FLe",10,"FLe/B",,,,,,,,,,,,,,,,,,,
"WD20005079",6,"LP",40,0,"CLh4LPq4LPm4RGe5RGc5LVh5/B","CLh",30,"CLh/B","LPq",20,"LPq/B","LPm",20,"LPm/B","RGe",10,"RGe/B","RGc",10,"RGc/B","LVh",10,"LVh/B",,,,,,,,,,,,,
"WD20005081",3,"LV",60,0,"LVh2LPq4CLh5/B","LVh",60,"LVh/B","LPq",30,"LPq/B","CLh",10,"CLh/B",,,,,,,,,,,,,,,,,,,,,,
"WD20005082",3,"LV",60,0,"LVh2LPq4KSk4/B","LVh",60,"LVh/B","LPq",20,"LPq/B","KSk",20,"KSk/B",,,,,,,,,,,,,,,,,,,,,,
"WD20005083",4,"LV",50,0,"LVh3KSl4RGc5KSk5/B","LVh",50,"LVh/B","KSl",30,"KSl/B","RGc",10,"RGc/B","KSk",10,"KSk/B",,,,,,,,,,,,,,,,,,,
"WD20005084",4,"LV",50,0,"LVh3KSl4KSh5CLh5/B","LVh",50,"LVh/B","KSl",30,"KSl/B","KSh",10,"KSh/B","CLh",10,"CLh/B",,,,,,,,,,,,,,,,,,,
"WD20005085",2,"LV",70,0,"LVh2RGc4/B","LVh",70,"LVh/B","RGc",30,"RGc/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20005090",3,"LV",60,0,"LVh2KS4CLh4/B","LVh",60,"LVh/B","KS",20,"KS/B","CLh",20,"CLh/B",,,,,,,,,,,,,,,,,,,,,,
"WD20005091",4,"LV",50,0,"LVh3CLh4RGc5LPq5/B","LVh",50,"LVh/B","CLh",30,"CLh/B","RGc",10,"RGc/B","LPq",10,"LPq/B",,,,,,,,,,,,,,,,,,,
"WD20005092",3,"LV",60,0,"LVh2RGc4CLh4/B","LVh",60,"LVh/B","RGc",20,"RGc/B","CLh",20,"CLh/B",,,,,,,,,,,,,,,,,,,,,,
"WD20005094",5,"LV",40,0,"LVh3LPq4CLh4SNh5RGc5/B","LVh",40,"LVh/B","LPq",20,"LPq/B","CLh",20,"CLh/B","SNh",10,"SNh/B","RGc",10,"RGc/B",,,,,,,,,,,,,,,,
"WD20006193",5,"LV",40,0,"LVh3ARo4ARa4RG5LPq5/B","LVh",40,"LVh/B","ARo",20,"ARo/B","ARa",20,"ARa/B","RG",10,"RG/B","LPq",10,"LPq/B",,,,,,,,,,,,,,,,
"WD20006194",6,"LV",40,0,"LVh4SNh4PLe4LVx5FRx5ACh5/B","LVh",30,"LVh/B","SNh",20,"SNh/B","PLe",20,"PLe/B","LVx",10,"LVx/B","FRx",10,"FRx/B","ACh",10,"ACh/B",,,,,,,,,,,,,
"WD20006196",5,"LV",60,0,"LVh3SNh4LVk4VR5RGd5/B","LVh",40,"LVh/B","SNh",20,"SNh/B","LVk",20,"LVk/B","VR",10,"VR/B","RGd",10,"RGd/B",,,,,,,,,,,,,,,,
"WD20006198",5,"LV",40,0,"LVh3SNh4RGd4VR5CLh5/B","LVh",40,"LVh/B","SNh",20,"SNh/B","RGd",20,"RGd/B","VR",10,"VR/B","CLh",10,"CLh/B",,,,,,,,,,,,,,,,
"WD20006199",5,"SC",80,0,"SCh3SCg4RGc5RGd5CLh5/B","SCh",50,"SCh/B","SCg",30,"SCg/B","RGc",10,"RGc/B","RGd",5,"RGd/B","CLh",5,"CLh/B",,,,,,,,,,,,,,,,
"WD20006673",2,"RG",70,0,"RGc2CLh4/B","RGc",70,"RGc/B","CLh",30,"CLh/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20006683",3,"CM",90,0,"CMc1LVx5CMv5/B","CMc",80,"CMc/B","LVx",10,"LVx/B","CMv",10,"CMv/B",,,,,,,,,,,,,,,,,,,,,,
"WD20006685",2,"LP",50,0,"RGc3LPq3/B","RGc",50,"RGc/B","LPq",50,"LPq/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20006686",5,"LV",70,0,"LVv3LVk4SNh5LPq5CMc5/B","LVv",40,"LVv/B","LVk",30,"LVk/B","SNh",10,"SNh/B","LPq",10,"LPq/B","CMc",10,"CMc/B",,,,,,,,,,,,,,,,
"WD20006689",2,"SC",100,0,"SCg2SCh4/B","SCg",70,"SCg/B","SCh",30,"SCh/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20006713",4,"LV",50,0,"LVk3SNh4VR5PLe5/B","LVk",50,"LVk/B","SNh",30,"SNh/B","VR",10,"VR/B","PLe",10,"PLe/B",,,,,,,,,,,,,,,,,,,
"WD20006715",2,"PZ",70,0,"PZh2PLe4/B","PZh",70,"PZh/B","PLe",30,"PLe/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20006717",5,"RG",40,0,"CLh3RGc4VR5RG5LPq5/B","CLh",40,"CLh/B","RGc",30,"RGc/B","VR",10,"VR/B","RG",10,"RG/B","LPq",10,"LPq/B",,,,,,,,,,,,,,,,
"WD20007013",3,"AR",80,0,"ARb1SCh5CLl5/B","ARb",80,"ARb/B","SCh",10,"SCh/B","CLl",10,"CLl/B",,,,,,,,,,,,,,,,,,,,,,
"WD20007016",2,"AR",90,0,"ARb1KSh5/B","ARb",90,"ARb/B","KSh",10,"KSh/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20007020",2,"AR",90,0,"ARb1SCh5/B","ARb",90,"ARb/B","SCh",10,"SCh/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20007024",3,"CM",90,0,"CMu1LPm5CMe5/B","CMu",80,"CMu/B","LPm",10,"LPm/B","CMe",10,"CMe/B",,,,,,,,,,,,,,,,,,,,,,
"WD20007038",2,"CM",90,0,"CMu1PDg5/B","CMu",90,"CMu/B","PDg",10,"PDg/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20007124",1,"KS",100,0,"KSk1/B","KSk",100,"KSk/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20007214",2,"GL",90,0,"GLi1LPq5/B","GLi",90,"GLi/B","LPq",10,"LPq/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20007224",3,"SN",80,0,"SNh1PLe5CLl5/B","SNh",80,"SNh/B","PLe",10,"PLe/B","CLl",10,"CLl/B",,,,,,,,,,,,,,,,,,,,,,
"WD20007226",2,"SN",95,0,"SNh1KSl5/B","SNh",95,"SNh/B","KSl",5,"KSl/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20007272",4,"CM",80,0,"CMd2PZf5GLi5CMu5/B","CMd",70,"CMd/B","PZf",10,"PZf/B","GLi",10,"GLi/B","CMu",10,"CMu/B",,,,,,,,,,,,,,,,,,,
"WD20007292",3,"CM",80,0,"CMd1PZf5PDg5/B","CMd",80,"CMd/B","PZf",10,"PZf/B","PDg",10,"PDg/B",,,,,,,,,,,,,,,,,,,,,,
"WD20007367",2,"CM",90,0,"CMe1LPk5/B","CMe",90,"CMe/B","LPk",10,"LPk/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20007479",3,"CH",90,0,"CHh1LPm5CHk5/B","CHh",80,"CHh/B","LPm",10,"LPm/B","CHk",10,"CHk/B",,,,,,,,,,,,,,,,,,,,,,
"WD20007518",3,"CH",90,0,"CHk1LPm5CHh5/B","CHk",80,"CHk/B","LPm",10,"LPm/B","CHh",10,"CHh/B",,,,,,,,,,,,,,,,,,,,,,
"WD20007526",3,"CH",80,0,"CHk1LPm5CLl5/B","CHk",80,"CHk/B","LPm",10,"LPm/B","CLl",10,"CLl/B",,,,,,,,,,,,,,,,,,,,,,
"WD20005885",4,"PH",50,0,"PHh3NTr4LPm4VR5/B","PHh",50,"PHh/B","NTr",20,"NTr/B","LPm",20,"LPm/B","VR",10,"VR/B",,,,,,,,,,,,,,,,,,,
"WD20005886",6,"PH",30,0,"PHh4VR4LVk4SNh5PLe5NTr5/B","PHh",30,"PHh/B","VR",20,"VR/B","LVk",20,"LVk/B","SNh",10,"SNh/B","PLe",10,"PLe/B","NTr",10,"NTr/B",,,,,,,,,,,,,
"WD20005887",6,"PH",30,0,"PHh4VR4NTr4SNh5PLe5LV5/B","PHh",30,"PHh/B","VR",20,"VR/B","NTr",20,"NTr/B","SNh",10,"SNh/B","PLe",10,"PLe/B","LV",10,"LV/B",,,,,,,,,,,,,
"WD20005890",5,"PH",30,0,"VR4PHl4NTr4LVx5LVh5/B","VR",30,"VR/B","PHl",30,"PHl/B","NTr",20,"NTr/B","LVx",10,"LVx/B","LVh",10,"LVh/B",,,,,,,,,,,,,,,,
"WD20005896",1,"LP",100,0,"LPq1/B","LPq",100,"LPq/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20005898",2,"LP",50,0,"RG3LPq3/B","RG",50,"RG/B","LPq",50,"LPq/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20005900",2,"RG",50,0,"RG3LPq3/B","RG",50,"RG/B","LPq",50,"LPq/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20005901",2,"RG",50,0,"RG3LPq3/B","RG",50,"RG/B","LPq",50,"LPq/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20005905",3,"LP",34,0,"LPq4RG4ARa4/B","LPq",34,"LPq/B","RG",33,"RG/B","ARa",33,"ARa/B",,,,,,,,,,,,,,,,,,,,,,
"WD20005906",3,"LP",34,0,"LPq4RG4CLh4/B","LPq",34,"LPq/B","RG",33,"RG/B","CLh",33,"CLh/B",,,,,,,,,,,,,,,,,,,,,,
"WD20005907",3,"RG",66,0,"LPq4RGc4RG4/B","LPq",34,"LPq/B","RGc",33,"RGc/B","RG",33,"RG/B",,,,,,,,,,,,,,,,,,,,,,
"WD20005909",2,"RG",50,0,"RGd3LPq3/B","RGd",50,"RGd/B","LPq",50,"LPq/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20005910",2,"LP",50,0,"RGd3LPq3/B","RGd",50,"RGd/B","LPq",50,"LPq/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20005913",3,"LP",34,0,"LPq4RGd4ARa4/B","LPq",34,"LPq/B","RGd",33,"RGd/B","ARa",33,"ARa/B",,,,,,,,,,,,,,,,,,,,,,
"WD20005915",3,"LP",34,0,"LPq4RGd4ARa4/B","LPq",34,"LPq/B","RGd",33,"RGd/B","ARa",33,"ARa/B",,,,,,,,,,,,,,,,,,,,,,
"WD20005920",3,"KS",80,0,"KSh1VR5NTr5/B","KSh",80,"KSh/B","VR",10,"VR/B","NTr",10,"NTr/B",,,,,,,,,,,,,,,,,,,,,,
"WD20005923",5,"KS",40,0,"KSk3LVk4CLh4VR5RGc5/B","KSk",40,"KSk/B","LVk",20,"LVk/B","CLh",20,"CLh/B","VR",10,"VR/B","RGc",10,"RGc/B",,,,,,,,,,,,,,,,
"WD20005929",5,"PL",40,0,"LVx4VR4PLe4PLd4SNh5/B","LVx",30,"LVx/B","VR",20,"VR/B","PLe",20,"PLe/B","PLd",20,"PLd/B","SNh",10,"SNh/B",,,,,,,,,,,,,,,,
"WD20005932",5,"LV",50,0,"LVx3SNh4PLe4VR5LVh5/B","LVx",40,"LVx/B","SNh",20,"SNh/B","PLe",20,"PLe/B","VR",10,"VR/B","LVh",10,"LVh/B",,,,,,,,,,,,,,,,
"WD20005937",6,"LV",30,0,"LVx4SNh4PLe4RG5LPq5FRx5/B","LVx",30,"LVx/B","SNh",20,"SNh/B","PLe",20,"PLe/B","RG",10,"RG/B","LPq",10,"LPq/B","FRx",10,"FRx/B",,,,,,,,,,,,,
"WD20005943",6,"LV",60,0,"LVx3SNh4VR5LVk5LVh5LPq5/B","LVx",50,"LVx/B","SNh",30,"SNh/B","VR",5,"VR/B","LVk",5,"LVk/B","LVh",5,"LVh/B","LPq",5,"LPq/B",,,,,,,,,,,,,
"WD20005952",5,"LV",50,0,"LVk3SNh4PLe5LVh5CLh5/B","LVk",40,"LVk/B","SNh",30,"SNh/B","PLe",10,"PLe/B","LVh",10,"LVh/B","CLh",10,"CLh/B",,,,,,,,,,,,,,,,
"WD20005954",5,"LV",50,0,"LVk3SNh4PLe5LVh5CLh5/B","LVk",40,"LVk/B","SNh",30,"SNh/B","PLe",10,"PLe/B","LVh",10,"LVh/B","CLh",10,"CLh/B",,,,,,,,,,,,,,,,
"WD20005959",5,"LV",40,0,"LVk3SNh4RGc5RG5LPq5/B","LVk",40,"LVk/B","SNh",30,"SNh/B","RGc",10,"RGc/B","RG",10,"RG/B","LPq",10,"LPq/B",,,,,,,,,,,,,,,,
"WD20005962",5,"LV",50,0,"LVk3SNh4VR5PLe5LVh5/B","LVk",40,"LVk/B","SNh",30,"SNh/B","VR",10,"VR/B","PLe",10,"PLe/B","LVh",10,"LVh/B",,,,,,,,,,,,,,,,
"WD20005963",5,"LV",40,0,"LVk3SNh4RG5PLe5LPq5/B","LVk",40,"LVk/B","SNh",30,"SNh/B","RG",10,"RG/B","PLe",10,"PLe/B","LPq",10,"LPq/B",,,,,,,,,,,,,,,,
"WD20005974",4,"LV",40,0,"LVk3SNh4VR4PLe5/B","LVk",40,"LVk/B","SNh",30,"SNh/B","VR",20,"VR/B","PLe",10,"PLe/B",,,,,,,,,,,,,,,,,,,
"WD20005975",4,"LV",40,0,"LVk3SNh4VR4CLh5/B","LVk",40,"LVk/B","SNh",30,"SNh/B","VR",20,"VR/B","CLh",10,"CLh/B",,,,,,,,,,,,,,,,,,,
"WD20005979",4,"LV",50,0,"LVh3RG4LXf4LPq5/B","LVh",50,"LVh/B","RG",20,"RG/B","LXf",20,"LXf/B","LPq",10,"LPq/B",,,,,,,,,,,,,,,,,,,
"WD20005985",5,"LV",40,0,"LVh3SNh4RGd5LPq5ARo5/B","LVh",40,"LVh/B","SNh",30,"SNh/B","RGd",10,"RGd/B","LPq",10,"LPq/B","ARo",10,"ARo/B",,,,,,,,,,,,,,,,
"WD20005998",4,"VR",40,0,"VR3NTr3RGc5CLh5/B","VR",40,"VR/B","NTr",40,"NTr/B","RGc",10,"RGc/B","CLh",10,"CLh/B",,,,,,,,,,,,,,,,,,,
"WD20006000",4,"NT",40,0,"VR3NTr3PH5LVx5/B","VR",40,"VR/B","NTr",40,"NTr/B","PH",10,"PH/B","LVx",10,"LVx/B",,,,,,,,,,,,,,,,,,,
"WD20006012",3,"PZ",60,0,"PZh2SNh4RGe4/B","PZh",60,"PZh/B","SNh",20,"SNh/B","RGe",20,"RGe/B",,,,,,,,,,,,,,,,,,,,,,
"WD20006020",4,"AR",50,0,"ARa3FR4AC4PLe5/B","ARa",50,"ARa/B","FR",20,"FR/B","AC",20,"AC/B","PLe",10,"PLe/B",,,,,,,,,,,,,,,,,,,
"WD20006024",5,"AR",40,0,"ARa3PZh4LPq4PLe5AC5/B","ARa",40,"ARa/B","PZh",20,"PZh/B","LPq",20,"LPq/B","PLe",10,"PLe/B","AC",10,"AC/B",,,,,,,,,,,,,,,,
"WD20006030",3,"AR",60,0,"ARb2RGd4LPq4/B","ARb",60,"ARb/B","RGd",20,"RGd/B","LPq",20,"LPq/B",,,,,,,,,,,,,,,,,,,,,,
"WD20006034",6,"AR",40,0,"ARb4RGd4LPq4FR5ARo5AC5/B","ARb",30,"ARb/B","RGd",20,"RGd/B","LPq",20,"LPq/B","FR",10,"FR/B","ARo",10,"ARo/B","AC",10,"AC/B",,,,,,,,,,,,,
"WD20006035",6,"AR",70,0,"ARb4ARo4ARa4PLe5FR5AC5/B","ARb",30,"ARb/B","ARo",20,"ARo/B","ARa",20,"ARa/B","PLe",10,"PLe/B","FR",10,"FR/B","AC",10,"AC/B",,,,,,,,,,,,,
"WD20006043",4,"AR",50,0,"ARo3RGd4LVh4CLh5/B","ARo",50,"ARo/B","RGd",20,"RGd/B","LVh",20,"LVh/B","CLh",10,"CLh/B",,,,,,,,,,,,,,,,,,,
"WD20006046",4,"AR",50,0,"ARo3RGc4LVh4RGd5/B","ARo",50,"ARo/B","RGc",20,"RGc/B","LVh",20,"LVh/B","RGd",10,"RGd/B",,,,,,,,,,,,,,,,,,,
"WD20006048",5,"AR",50,0,"ARo3LXf4LVh4RGd5ARa5/B","ARo",40,"ARo/B","LXf",20,"LXf/B","LVh",20,"LVh/B","RGd",10,"RGd/B","ARa",10,"ARa/B",,,,,,,,,,,,,,,,
"WD20006049",4,"AR",50,0,"ARo3LVh4LPq4PLe5/B","ARo",50,"ARo/B","LVh",20,"LVh/B","LPq",20,"LPq/B","PLe",10,"PLe/B",,,,,,,,,,,,,,,,,,,
"WD20006052",6,"AR",70,0,"ARo4ARb4ARa4LVh5FR5AC5/B","ARo",30,"ARo/B","ARb",20,"ARb/B","ARa",20,"ARa/B","LVh",10,"LVh/B","FR",10,"FR/B","AC",10,"AC/B",,,,,,,,,,,,,
"WD20006053",3,"AR",100,0,"ARo1ARb5ARa5/B","ARo",80,"ARo/B","ARb",10,"ARb/B","ARa",10,"ARa/B",,,,,,,,,,,,,,,,,,,,,,
"WD20006054",4,"RG",90,0,"RGc3RGe4RGd4PZh5/B","RGc",50,"RGc/B","RGe",20,"RGe/B","RGd",20,"RGd/B","PZh",10,"PZh/B",,,,,,,,,,,,,,,,,,,
"WD20006055",4,"RG",70,0,"RGc3RGd4LVh4CLh5/B","RGc",50,"RGc/B","RGd",20,"RGd/B","LVh",20,"LVh/B","CLh",10,"CLh/B",,,,,,,,,,,,,,,,,,,
"WD20006058",4,"RG",50,0,"RGd3PZh4ARb4ARo5/B","RGd",50,"RGd/B","PZh",20,"PZh/B","ARb",20,"ARb/B","ARo",10,"ARo/B",,,,,,,,,,,,,,,,,,,
"WD20006061",3,"RG",60,0,"RGd2PZh4LPq4/B","RGd",60,"RGd/B","PZh",20,"PZh/B","LPq",20,"LPq/B",,,,,,,,,,,,,,,,,,,,,,
"WD20006062",4,"RG",80,0,"RGd3RGe4LVh5AR5/B","RGd",50,"RGd/B","RGe",30,"RGe/B","LVh",10,"LVh/B","AR",10,"AR/B",,,,,,,,,,,,,,,,,,,
"WD20006066",2,"RG",100,0,"RGe2RGc4/B","RGe",70,"RGe/B","RGc",30,"RGc/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20006068",3,"RG",80,0,"RGe2RGc4LVk4/B","RGe",60,"RGe/B","RGc",20,"RGc/B","LVk",20,"LVk/B",,,,,,,,,,,,,,,,,,,,,,
"WD20006069",5,"RG",70,0,"RGe3RGc4SNh5PLe5CLh5/B","RGe",40,"RGe/B","RGc",30,"RGc/B","SNh",10,"SNh/B","PLe",10,"PLe/B","CLh",10,"CLh/B",,,,,,,,,,,,,,,,
"WD20006071",2,"SN",70,0,"SNh2VR4/B","SNh",70,"SNh/B","VR",30,"VR/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20006072",4,"SN",40,0,"SNh3VR4PLe4LVk4/B","SNh",40,"SNh/B","VR",20,"VR/B","PLe",20,"PLe/B","LVk",20,"LVk/B",,,,,,,,,,,,,,,,,,,
"WD20006075",3,"SN",60,0,"SNh2PLe4LVk5/B","SNh",60,"SNh/B","PLe",30,"PLe/B","LVk",10,"LVk/B",,,,,,,,,,,,,,,,,,,,,,
"WD20006082",4,"SN",50,0,"SNh3PLe4RGd5PZ5/B","SNh",50,"SNh/B","PLe",30,"PLe/B","RGd",10,"RGd/B","PZ",10,"PZ/B",,,,,,,,,,,,,,,,,,,
"WD20006083",2,"SN",70,0,"SNh2PLe4/B","SNh",70,"SNh/B","PLe",30,"PLe/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20006085",4,"SN",50,0,"SNh3PLe4RGe5RGc5/B","SNh",50,"SNh/B","PLe",30,"PLe/B","RGe",10,"RGe/B","RGc",10,"RGc/B",,,,,,,,,,,,,,,,,,,
"WD20006090",4,"VR",50,0,"VR3PLe4LVk4SNh5/B","VR",50,"VR/B","PLe",20,"PLe/B","LVk",20,"LVk/B","SNh",10,"SNh/B",,,,,,,,,,,,,,,,,,,
"WD20006092",4,"VR",50,0,"VR3SNh4LVk4PLe5/B","VR",50,"VR/B","SNh",20,"SNh/B","LVk",20,"LVk/B","PLe",10,"PLe/B",,,,,,,,,,,,,,,,,,,
"WD20006093",4,"VR",50,0,"VR3SNh4LVk4PLe5/B","VR",50,"VR/B","SNh",20,"SNh/B","LVk",20,"LVk/B","PLe",10,"PLe/B",,,,,,,,,,,,,,,,,,,
"WD20006094",3,"VR",60,0,"VR2ACh4ACg4/B","VR",60,"VR/B","ACh",20,"ACh/B","ACg",20,"ACg/B",,,,,,,,,,,,,,,,,,,,,,
"WD20006096",1,"VR",100,0,"VR1/B","VR",100,"VR/B",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WD20006099",2,"VR",70,0,"VR2PHh4/B","VR",70,"VR/B","PHh",30,"PHh/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20006100",2,"VR",70,0,"VR2PHh4/B","VR",70,"VR/B","PHh",30,"PHh/B",,,,,,,,,,,,,,,,,,,,,,,,,
"WD20006102",3,"VR",60,0,"VR2PHh4NTr4/B","VR",60,"VR/B","PHh",20,"PHh/B","NTr",20,"NTr/B",,,,,,,,,,,,,,,,,,,,,,
"WD20006110",4,"PL",50,0,"PLe3SNh4LPq4RG5/B","PLe",50,"PLe/B","SNh",20,"SNh/B","LPq",20,"LPq/B","RG",10,"RG/B",,,,,,,,,,,,,,,,,,,
"WD20006112",3,"PL",60,0,"PLe2VR4SNh4/B","PLe",60,"PLe/B","VR",20,"VR/B","SNh",20,"SNh/B",,,,,,,,,,,,,,,,,,,,,,
"WD20006122",3,"PL",60,0,"PLe2SNh4PZ4/B","PLe",60,"PLe/B","SNh",20,"SNh/B","PZ",20,"PZ/B",,,,,,,,,,,,,,,,,,,,,,
